download_date,country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
2026-03-28 02:25:56,India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",27-03-2026 16:00:00,16.5150833,80.5181667,PM10,44,110,70
2026-03-28 02:25:56,India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",27-03-2026 16:00:00,16.5150833,80.5181667,NH3,2,2,2
2026-03-28 02:25:56,India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",27-03-2026 16:00:00,16.5150833,80.5181667,CO,2,34,11
2026-03-28 02:25:56,India,Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",27-03-2026 16:00:00,14.675886,77.593027,OZONE,31,61,46
2026-03-28 02:25:56,India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB",27-03-2026 16:00:00,13.204880,79.097889,PM10,54,69,60
2026-03-28 02:25:56,India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB",27-03-2026 16:00:00,13.204880,79.097889,SO2,10,20,14
2026-03-28 02:25:56,India,Andhra_Pradesh,Guntur,"Rajendra Nagar North, Guntur - APPCB",27-03-2026 16:00:00,16.316553,80.413302,NO2,13,18,16
2026-03-28 02:25:56,India,Andhra_Pradesh,Guntur,"Rajendra Nagar North, Guntur - APPCB",27-03-2026 16:00:00,16.316553,80.413302,SO2,8,15,14
2026-03-28 02:25:56,India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB",27-03-2026 16:00:00,14.465052,78.824187,PM2.5,57,84,69
2026-03-28 02:25:56,India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB",27-03-2026 16:00:00,14.465052,78.824187,PM10,54,78,65
2026-03-28 02:25:56,India,Andhra_Pradesh,Nellore,"Ambedkar Nagar, Nellore - APPCB ",27-03-2026 16:00:00,14.438164 ,79.966814 ,NH3,2,4,2
2026-03-28 02:25:56,India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB",27-03-2026 16:00:00,16.9872867,81.7363176,NH3,2,4,3
2026-03-28 02:25:56,India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB",27-03-2026 16:00:00,16.9872867,81.7363176,OZONE,3,23,19
2026-03-28 02:25:56,India,Andhra_Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB",27-03-2026 16:00:00,13.67,79.35,PM2.5,32,114,65
2026-03-28 02:25:56,India,Andhra_Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB",27-03-2026 16:00:00,13.67,79.35,PM10,39,119,74
2026-03-28 02:25:56,India,Andhra_Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB",27-03-2026 16:00:00,13.67,79.35,NO2,52,118,76
2026-03-28 02:25:56,India,Andhra_Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB",27-03-2026 16:00:00,13.615387,79.409230,PM2.5,49,62,54
2026-03-28 02:25:56,India,Andhra_Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB",27-03-2026 16:00:00,13.615387,79.409230,PM10,49,60,54
2026-03-28 02:25:56,India,Andhra_Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB",27-03-2026 16:00:00,13.615387,79.409230,NH3,5,7,6
2026-03-28 02:25:56,India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB",27-03-2026 16:00:00,16.509717,80.612222,SO2,14,20,18
2026-03-28 02:25:56,India,Andhra_Pradesh,Vijayawada,"Rajiv Nagar, Vijayawada - APPCB",27-03-2026 16:00:00,16.554731,80.649110,PM2.5,36,52,38
2026-03-28 02:25:56,India,Andhra_Pradesh,Vijayawada,"Rajiv Nagar, Vijayawada - APPCB",27-03-2026 16:00:00,16.554731,80.649110,NO2,19,25,23
2026-03-28 02:25:56,India,Andhra_Pradesh,Vijayawada,"Rajiv Nagar, Vijayawada - APPCB",27-03-2026 16:00:00,16.554731,80.649110,NH3,4,6,6
2026-03-28 02:25:56,India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",27-03-2026 16:00:00,17.72,83.3,NO2,18,85,48
2026-03-28 02:25:56,India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",27-03-2026 16:00:00,17.72,83.3,OZONE,4,35,29
2026-03-28 02:25:56,India,Arunachal_Pradesh,Naharlagun,"Naharlagun, Naharlagun - APSPCB",27-03-2026 16:00:00,27.103358,93.679645,PM10,42,152,86
2026-03-28 02:25:56,India,Arunachal_Pradesh,Naharlagun,"Naharlagun, Naharlagun - APSPCB",27-03-2026 16:00:00,27.103358,93.679645,NH3,1,1,1
2026-03-28 02:25:56,India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB",27-03-2026 16:00:00,25.251013,86.989001,OZONE,9,26,17
2026-03-28 02:25:56,India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB",27-03-2026 16:00:00,25.265194,87.012947,PM2.5,17,50,32
2026-03-28 02:25:56,India,Bihar,Bihar Sharif,"D M Colony, Bihar Sharif - BSPCB",27-03-2026 16:00:00,25.204762,85.514960,PM10,10,69,34
2026-03-28 02:25:56,India,Bihar,Bihar Sharif,"D M Colony, Bihar Sharif - BSPCB",27-03-2026 16:00:00,25.204762,85.514960,NH3,3,4,3
2026-03-28 02:25:56,India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB",27-03-2026 16:00:00,25.567520,83.966379,PM10,34,89,64
2026-03-28 02:25:56,India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB",27-03-2026 16:00:00,25.7808257,84.7446768,PM2.5,33,403,136
2026-03-28 02:25:56,India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB",27-03-2026 16:00:00,25.7808257,84.7446768,PM10,48,461,148
2026-03-28 02:25:56,India,Bihar,Arrah,"New DM Office, Arrah - BSPCB",27-03-2026 16:00:00,25.5626095,84.663264,NH3,1,2,2
